Date,Ticker,Strategy_Equity,Close,BuyHold_Equity
2026-07-03,DRREDDY.NS,89977.46,1365.4407958984375,108581.59
2026-07-06,DRREDDY.NS,89571.48,1359.2799072265625,108091.67
2026-07-07,DRREDDY.NS,88700.58,1346.063720703125,107040.7
2026-07-08,DRREDDY.NS,88333.89,1340.4990234375,106598.19
2026-07-09,DRREDDY.NS,83128.14,1261.5,100316.09
2026-07-10,DRREDDY.NS,81994.73,1244.300048828125,98948.32
2026-07-13,DRREDDY.NS,81994.73,1234.5,98169.01
2026-07-14,DRREDDY.NS,81994.73,1246.199951171875,99099.41
2026-07-15,DRREDDY.NS,81994.73,1229.5,97771.4
2026-07-16,DRREDDY.NS,81994.73,1224.4000244140625,97365.85
2026-07-17,DRREDDY.NS,81994.73,1211.199951171875,96316.16
2026-07-20,DRREDDY.NS,81994.73,1223.0999755859375,97262.47
2026-07-21,DRREDDY.NS,81994.73,1206.0,95902.65
2026-07-22,DRREDDY.NS,81994.73,1182.800048828125,94057.77
2026-07-23,DRREDDY.NS,81994.73,1166.300048828125,92745.66
2026-07-24,DRREDDY.NS,81994.73,1151.699951171875,91584.65
2025-07-24,EICHERMOT.NS,100000.0,5398.99365234375,100000.0
2025-07-25,EICHERMOT.NS,100000.0,5363.45458984375,99341.75
2025-07-28,EICHERMOT.NS,100000.0,5317.05615234375,98482.36
2025-07-29,EICHERMOT.NS,100000.0,5400.474609375,100027.43
2025-07-30,EICHERMOT.NS,100000.0,5410.83984375,100219.41
2025-07-31,EICHERMOT.NS,100000.0,5398.5,99990.86
2025-08-01,EICHERMOT.NS,100000.0,5528.0,102389.45
2025-08-04,EICHERMOT.NS,100000.0,5621.0,104111.99
2025-08-05,EICHERMOT.NS,100000.0,5681.0,105223.31
2025-08-06,EICHERMOT.NS,100000.0,5668.0,104982.53
2025-08-07,EICHERMOT.NS,100000.0,5681.5,105232.57
2025-08-08,EICHERMOT.NS,100000.0,5663.0,104889.92
2025-08-11,EICHERMOT.NS,100000.0,5671.5,105047.35
2025-08-12,EICHERMOT.NS,100000.0,5658.0,104797.31
2025-08-13,EICHERMOT.NS,100000.0,5714.5,105843.8
2025-08-14,EICHERMOT.NS,100000.0,5764.0,106760.64
2025-08-18,EICHERMOT.NS,100000.0,5912.0,109501.89
2025-08-19,EICHERMOT.NS,100000.0,5938.5,109992.72
2025-08-20,EICHERMOT.NS,100000.0,5937.5,109974.2
2025-08-21,EICHERMOT.NS,100000.0,5975.0,110668.77
2025-08-22,EICHERMOT.NS,100000.0,5924.5,109733.41
2025-08-25,EICHERMOT.NS,100000.0,5990.5,110955.86
2025-08-26,EICHERMOT.NS,100000.0,6151.0,113928.64
2025-08-28,EICHERMOT.NS,100000.0,6133.0,113595.24
2025-08-29,EICHERMOT.NS,100000.0,6103.0,113039.58
2025-09-01,EICHERMOT.NS,100000.0,6280.0,116317.97
2025-09-02,EICHERMOT.NS,100000.0,6349.0,117595.99
2025-09-03,EICHERMOT.NS,100000.0,6371.5,118012.73
2025-09-04,EICHERMOT.NS,100000.0,6425.0,119003.66
2025-09-05,EICHERMOT.NS,100000.0,6580.5,121883.83
2025-09-08,EICHERMOT.NS,100000.0,6815.0,126227.23
2025-09-09,EICHERMOT.NS,100000.0,6874.5,127329.28
2025-09-10,EICHERMOT.NS,100000.0,6836.5,126625.45
2025-09-11,EICHERMOT.NS,100000.0,6758.0,125171.48
2025-09-12,EICHERMOT.NS,100000.0,6875.0,127338.55
2025-09-15,EICHERMOT.NS,100000.0,6801.0,125967.92
2025-09-16,EICHERMOT.NS,100000.0,6927.5,128310.95
2025-09-17,EICHERMOT.NS,100000.0,6890.5,127625.64
2025-09-18,EICHERMOT.NS,100000.0,6924.5,128255.38
2025-09-19,EICHERMOT.NS,100000.0,6973.5,129162.96
2025-09-22,EICHERMOT.NS,100000.0,6946.0,128653.61
2025-09-23,EICHERMOT.NS,100000.0,6990.5,129477.83
2025-09-24,EICHERMOT.NS,100000.0,7011.5,129866.79
2025-09-25,EICHERMOT.NS,100000.0,6986.0,129394.48
2025-09-26,EICHERMOT.NS,100000.0,7047.0,130524.32
2025-09-29,EICHERMOT.NS,100000.0,6985.0,129375.96
2025-09-30,EICHERMOT.NS,100000.0,7005.5,129755.66
2025-10-01,EICHERMOT.NS,100000.0,7021.5,130052.01
2025-10-03,EICHERMOT.NS,100000.0,6941.0,128561.0
2025-10-06,EICHERMOT.NS,100000.0,6880.0,127431.16
2025-10-07,EICHERMOT.NS,100000.0,6957.0,128857.35
2025-10-08,EICHERMOT.NS,100000.0,6902.5,127847.9
2025-10-09,EICHERMOT.NS,100000.0,6896.5,127736.77
2025-10-10,EICHERMOT.NS,100000.0,6965.0,129005.52
2025-10-13,EICHERMOT.NS,100000.0,6912.0,128023.86
2025-10-14,EICHERMOT.NS,100000.0,6887.0,127560.81
2025-10-15,EICHERMOT.NS,100000.0,6895.0,127708.99
2025-10-16,EICHERMOT.NS,100000.0,6988.0,129431.53
2025-10-17,EICHERMOT.NS,100000.0,7042.5,130440.98
2025-10-20,EICHERMOT.NS,100000.0,7013.5,129903.84
2025-10-21,EICHERMOT.NS,100000.0,7018.5,129996.45
2025-10-23,EICHERMOT.NS,100000.0,6884.5,127514.5
2025-10-24,EICHERMOT.NS,100000.0,6840.0,126690.28
2025-10-27,EICHERMOT.NS,100000.0,6906.5,127921.99
2025-10-28,EICHERMOT.NS,100000.0,7002.5,129700.1
2025-10-29,EICHERMOT.NS,100000.0,6952.0,128764.74
2025-10-30,EICHERMOT.NS,100000.0,6889.0,127597.85
2025-10-31,EICHERMOT.NS,100000.0,7007.0,129783.45
2025-11-03,EICHERMOT.NS,100000.0,7023.5,130089.06
2025-11-04,EICHERMOT.NS,100000.0,6930.0,128357.25
2025-11-06,EICHERMOT.NS,100000.0,6806.5,126069.79
2025-11-07,EICHERMOT.NS,100000.0,6886.0,127542.29
2025-11-10,EICHERMOT.NS,100000.0,6866.5,127181.11
2025-11-11,EICHERMOT.NS,100000.0,6873.0,127301.5
2025-11-12,EICHERMOT.NS,100000.0,6879.0,127412.63
2025-11-13,EICHERMOT.NS,100000.0,6855.0,126968.11
2025-11-14,EICHERMOT.NS,100000.0,6695.0,124004.59
2025-11-17,EICHERMOT.NS,100000.0,6799.0,125930.88
2025-11-18,EICHERMOT.NS,100000.0,6814.5,126217.97
2025-11-19,EICHERMOT.NS,100000.0,6896.5,127736.77
2025-11-20,EICHERMOT.NS,100000.0,7125.5,131978.3
2025-11-21,EICHERMOT.NS,100000.0,7134.5,132145.0
2025-11-24,EICHERMOT.NS,100000.0,7258.5,134441.72
2025-11-25,EICHERMOT.NS,100000.0,7218.5,133700.84
2025-11-26,EICHERMOT.NS,99722.93,7198.5,133330.4
2025-11-27,EICHERMOT.NS,96959.2,6999.0,129635.27
2025-11-28,EICHERMOT.NS,97714.21,7053.5,130644.72
2025-12-01,EICHERMOT.NS,98711.64,7125.5,131978.3
2025-12-02,EICHERMOT.NS,98531.55,7112.5,131737.51
2025-12-03,EICHERMOT.NS,98102.1,7081.5,131163.33
2025-12-04,EICHERMOT.NS,98358.38,7100.0,131505.99
2025-12-05,EICHERMOT.NS,99854.54,7208.0,133506.36
2025-12-08,EICHERMOT.NS,98940.22,7142.0,132283.91
2025-12-09,EICHERMOT.NS,98677.01,7123.0,131931.99
2025-12-10,EICHERMOT.NS,100138.53,7228.5,133886.06
2025-12-11,EICHERMOT.NS,100519.5,7256.0,134395.42
2025-12-12,EICHERMOT.NS,100145.46,7229.0,133895.32
2025-12-15,EICHERMOT.NS,98656.23,7121.5,131904.21
2025-12-16,EICHERMOT.NS,97825.03,7061.5,130792.89
2025-12-17,EICHERMOT.NS,98836.32,7134.5,132145.0
2025-12-18,EICHERMOT.NS,98448.43,7106.5,131626.38
2025-12-19,EICHERMOT.NS,99979.22,7217.0,133673.06
2025-12-22,EICHERMOT.NS,101011.29,7291.5,135052.95
2025-12-23,EICHERMOT.NS,101170.6,7303.0,135265.95
2025-12-24,EICHERMOT.NS,101302.21,7312.5,135441.91
2025-12-26,EICHERMOT.NS,101461.52,7324.0,135654.91
2025-12-29,EICHERMOT.NS,100741.15,7272.0,134691.77
2025-12-30,EICHERMOT.NS,99639.81,7192.5,133219.27
2025-12-31,EICHERMOT.NS,101302.21,7312.5,135441.91
2026-01-01,EICHERMOT.NS,101794.0,7348.0,136099.44
2026-01-02,EICHERMOT.NS,101606.98,7334.5,135849.39
2026-01-05,EICHERMOT.NS,103657.27,7482.5,138590.64
2026-01-06,EICHERMOT.NS,104211.4,7522.5,139331.52
2026-01-07,EICHERMOT.NS,105042.6,7582.5,140442.84
2026-01-08,EICHERMOT.NS,104606.22,7551.0,139859.4
2026-01-09,EICHERMOT.NS,103996.68,7507.0,139044.43
2026-01-12,EICHERMOT.NS,103013.09,7436.0,137729.37
2026-01-13,EICHERMOT.NS,102569.79,7404.0,137136.67
2026-01-14,EICHERMOT.NS,101932.53,7358.0,136284.66
2026-01-15,EICHERMOT.NS,101932.53,7358.0,136284.66
2026-01-16,EICHERMOT.NS,101336.84,7315.0,135488.21
2026-01-19,EICHERMOT.NS,101454.6,7323.5,135645.65
2026-01-20,EICHERMOT.NS,99376.6,7173.5,132867.35
2026-01-21,EICHERMOT.NS,99376.6,7140.0,132246.87
2026-01-22,EICHERMOT.NS,99376.6,7049.0,130561.37
2026-01-23,EICHERMOT.NS,99376.6,6973.0,129153.7
2026-01-27,EICHERMOT.NS,99376.6,7164.5,132700.66
2026-01-28,EICHERMOT.NS,99376.6,7071.0,130968.85
2026-01-29,EICHERMOT.NS,99376.6,7056.5,130700.28
2026-01-30,EICHERMOT.NS,99376.6,7122.5,131922.73
2026-02-02,EICHERMOT.NS,99376.6,6985.5,129385.22
2026-02-03,EICHERMOT.NS,99376.6,7215.0,133636.02
2026-02-04,EICHERMOT.NS,99376.6,7277.5,134793.64
2026-02-05,EICHERMOT.NS,99376.6,7209.5,133534.14
2026-02-06,EICHERMOT.NS,99376.6,7177.5,132941.44
2026-02-09,EICHERMOT.NS,99376.6,7195.5,133274.84
2026-02-10,EICHERMOT.NS,99376.6,7296.0,135136.3
2026-02-11,EICHERMOT.NS,105846.43,7771.0,143934.23
2026-02-12,EICHERMOT.NS,108189.19,7943.0,147120.01
2026-02-13,EICHERMOT.NS,109850.92,8065.0,149379.69
2026-02-16,EICHERMOT.NS,109108.59,8010.5,148370.24
2026-02-17,EICHERMOT.NS,109442.3,8035.0,148824.03
2026-02-18,EICHERMOT.NS,109094.97,8009.5,148351.72
2026-02-19,EICHERMOT.NS,107562.64,7897.0,146268.0
2026-02-20,EICHERMOT.NS,108100.66,7936.5,146999.62
2026-02-23,EICHERMOT.NS,109489.97,8038.5,148888.86
2026-02-24,EICHERMOT.NS,107998.5,7929.0,146860.7
2026-02-25,EICHERMOT.NS,109074.54,8008.0,148323.94
2026-02-26,EICHERMOT.NS,111553.5,8190.0,151694.94
2026-02-27,EICHERMOT.NS,109108.59,8010.5,148370.24
2026-03-02,EICHERMOT.NS,106595.57,7826.0,144952.94
2026-03-04,EICHERMOT.NS,103878.24,7626.5,141257.81
2026-03-05,EICHERMOT.NS,105628.5,7755.0,143637.88
2026-03-06,EICHERMOT.NS,103796.52,7620.5,141146.67
2026-03-09,EICHERMOT.NS,98967.98,7266.0,134580.64
2026-03-10,EICHERMOT.NS,102652.38,7536.5,139590.83
2026-03-11,EICHERMOT.NS,98797.72,7253.5,134349.11
2026-03-12,EICHERMOT.NS,95011.17,6975.5,129200.0
2026-03-13,EICHERMOT.NS,91817.12,6741.0,124856.6
2026-03-16,EICHERMOT.NS,92995.31,6827.5,126458.75
2026-03-17,EICHERMOT.NS,92995.31,6910.0,127986.81
2026-03-18,EICHERMOT.NS,92995.31,7027.5,130163.15
2026-03-19,EICHERMOT.NS,92995.31,6793.0,125819.74
2026-03-20,EICHERMOT.NS,92995.31,6909.0,127968.29
2026-03-23,EICHERMOT.NS,92995.31,6681.5,123754.54
2026-03-24,EICHERMOT.NS,92995.31,6871.0,127264.46
2026-03-25,EICHERMOT.NS,92995.31,6992.5,129514.88
2026-03-27,EICHERMOT.NS,92995.31,6811.5,126162.4
2026-03-30,EICHERMOT.NS,92995.31,6586.0,121985.7
2026-04-01,EICHERMOT.NS,92995.31,6825.5,126421.71
2026-04-02,EICHERMOT.NS,92995.31,6649.5,123161.84
2026-04-06,EICHERMOT.NS,92995.31,6596.0,122170.92
2026-04-07,EICHERMOT.NS,92995.31,6605.5,122346.87
2026-04-08,EICHERMOT.NS,92995.31,7131.0,132080.17
2026-04-09,EICHERMOT.NS,92995.31,7147.5,132385.78
2026-04-10,EICHERMOT.NS,92995.31,7424.0,137507.11
2026-04-13,EICHERMOT.NS,92995.31,7050.0,130579.89
2026-04-15,EICHERMOT.NS,92995.31,7128.0,132024.6
2026-04-16,EICHERMOT.NS,92995.31,7131.0,132080.17
2026-04-17,EICHERMOT.NS,92995.31,7189.5,133163.71
2026-04-20,EICHERMOT.NS,92995.31,7243.0,134154.63
2026-04-21,EICHERMOT.NS,92995.31,7240.5,134108.33
2026-04-22,EICHERMOT.NS,92995.31,7230.0,133913.85
2026-04-23,EICHERMOT.NS,92995.31,7092.5,131367.07
2026-04-24,EICHERMOT.NS,92995.31,7111.5,131718.99
2026-04-27,EICHERMOT.NS,92995.31,7174.0,132876.61
2026-04-28,EICHERMOT.NS,92995.31,7071.5,130978.11
2026-04-29,EICHERMOT.NS,92995.31,7189.5,133163.71
2026-04-30,EICHERMOT.NS,92995.31,7109.0,131672.69
2026-05-01,EICHERMOT.NS,92995.31,7109.0,131672.69
2026-05-04,EICHERMOT.NS,92995.31,7329.0,135747.52
2026-05-05,EICHERMOT.NS,92646.37,7301.5,135238.17
2026-05-06,EICHERMOT.NS,92760.56,7310.5,135404.86
2026-05-07,EICHERMOT.NS,92976.27,7327.5,135719.74
2026-05-08,EICHERMOT.NS,92659.06,7302.5,135256.69
2026-05-11,EICHERMOT.NS,91390.19,7202.5,133404.49
2026-05-12,EICHERMOT.NS,90419.5,7126.0,131987.56
2026-05-13,EICHERMOT.NS,88459.1,6971.5,129125.92
2026-05-14,EICHERMOT.NS,89252.15,7034.0,130283.54
2026-05-15,EICHERMOT.NS,89252.15,7014.5,129922.36
2026-05-18,EICHERMOT.NS,89252.15,6913.0,128042.38
2026-05-19,EICHERMOT.NS,89252.15,6882.5,127477.46
2026-05-20,EICHERMOT.NS,89252.15,6849.5,126866.24
2026-05-21,EICHERMOT.NS,89252.15,6892.0,127653.42
2026-05-22,EICHERMOT.NS,89252.15,6981.5,129311.14
2026-05-25,EICHERMOT.NS,89252.15,7414.0,137321.89
2026-05-26,EICHERMOT.NS,88794.69,7376.0,136618.05
2026-05-27,EICHERMOT.NS,89312.34,7419.0,137414.5
2026-05-28,EICHERMOT.NS,89312.34,7419.0,137414.5
2026-05-29,EICHERMOT.NS,86399.06,7177.0,132932.18
2026-06-01,EICHERMOT.NS,85478.13,7100.5,131515.25
2026-06-02,EICHERMOT.NS,85971.7,7141.5,132274.65
2026-06-03,EICHERMOT.NS,85833.26,7130.0,132061.65
2026-06-04,EICHERMOT.NS,85592.5,7110.0,131691.21
2026-06-05,EICHERMOT.NS,85110.96,7070.0,130950.33
2026-06-08,EICHERMOT.NS,85110.96,7050.0,130579.89
2026-06-09,EICHERMOT.NS,85110.96,7203.0,133413.75
2026-06-10,EICHERMOT.NS,85110.96,7219.5,133719.36
2026-06-11,EICHERMOT.NS,84639.4,7179.5,132978.49
2026-06-12,EICHERMOT.NS,86201.45,7312.0,135432.65
2026-06-15,EICHERMOT.NS,89885.52,7624.5,141220.76
2026-06-16,EICHERMOT.NS,89131.02,7560.5,140035.36
2026-06-17,EICHERMOT.NS,88523.89,7509.0,139081.47
2026-06-18,EICHERMOT.NS,89608.48,7601.0,140785.5
2026-06-19,EICHERMOT.NS,89726.37,7611.0,140970.72
2026-06-22,EICHERMOT.NS,90062.36,7639.5,141498.59
2026-06-23,EICHERMOT.NS,89337.33,7578.0,140359.49
2026-06-24,EICHERMOT.NS,89266.6,7572.0,140248.36
2026-06-25,EICHERMOT.NS,89573.11,7598.0,140729.93
2026-06-26,EICHERMOT.NS,89573.11,7598.0,140729.93
2026-06-29,EICHERMOT.NS,87545.4,7426.0,137544.15
2026-06-30,EICHERMOT.NS,83389.76,7073.5,131015.16
2026-07-01,EICHERMOT.NS,83389.76,7139.0,132228.35
2026-07-02,EICHERMOT.NS,83389.76,7250.0,134284.28
2026-07-03,EICHERMOT.NS,83389.76,7339.5,135942.0
2026-07-06,EICHERMOT.NS,83389.76,7471.5,138386.9
2026-07-07,EICHERMOT.NS,83389.76,7536.0,139581.57
2026-07-08,EICHERMOT.NS,83389.76,7418.5,137405.24
2026-07-09,EICHERMOT.NS,83389.76,7361.0,136340.22
2026-07-10,EICHERMOT.NS,83389.76,7365.5,136423.57
2026-07-13,EICHERMOT.NS,83389.76,7296.5,135145.56
2026-07-14,EICHERMOT.NS,83389.76,7279.5,134830.68
2026-07-15,EICHERMOT.NS,83389.76,7404.5,137145.93
2026-07-16,EICHERMOT.NS,83389.76,7418.5,137405.24
2026-07-17,EICHERMOT.NS,83389.76,7563.5,140090.92
2026-07-20,EICHERMOT.NS,83389.76,7563.5,140090.92
2026-07-21,EICHERMOT.NS,84778.95,7689.5,142424.69
2026-07-22,EICHERMOT.NS,84144.99,7632.0,141359.68
2026-07-23,EICHERMOT.NS,85131.76,7721.5,143017.39
2025-07-24,GRASIM.NS,100000.0,2725.9833984375,100000.0
2025-07-25,GRASIM.NS,100000.0,2698.782470703125,99002.16
2025-07-28,GRASIM.NS,100000.0,2717.31494140625,99682.01
2025-07-29,GRASIM.NS,100000.0,2733.0576171875,100259.51
2025-07-30,GRASIM.NS,100000.0,2748.601318359375,100829.72
2025-07-31,GRASIM.NS,100000.0,2736.4453125,100383.78
2025-08-01,GRASIM.NS,100000.0,2712.3330078125,99499.25
2025-08-04,GRASIM.NS,100000.0,2777.6953125,101897.0
2025-08-05,GRASIM.NS,100000.0,2787.061279296875,102240.58
2025-08-06,GRASIM.NS,100000.0,2755.775146484375,101092.88
2025-08-07,GRASIM.NS,100000.0,2733.755126953125,100285.1
2025-08-08,GRASIM.NS,100000.0,2681.843994140625,98380.79
2025-08-11,GRASIM.NS,100000.0,2748.89990234375,100840.67
2025-08-12,GRASIM.NS,100000.0,2740.39990234375,100528.86
2025-08-13,GRASIM.NS,100000.0,2745.89990234375,100730.62
2025-08-14,GRASIM.NS,100000.0,2764.89990234375,101427.61
2025-08-18,GRASIM.NS,100000.0,2845.89990234375,104399.02
2025-08-19,GRASIM.NS,100000.0,2828.300048828125,103753.38
2025-08-20,GRASIM.NS,100000.0,2864.89990234375,105096.01
2025-08-21,GRASIM.NS,100000.0,2881.199951171875,105693.97
2025-08-22,GRASIM.NS,100000.0,2813.800048828125,103221.47
2025-08-25,GRASIM.NS,100000.0,2811.39990234375,103133.42
2025-08-26,GRASIM.NS,100000.0,2796.199951171875,102575.82
2025-08-28,GRASIM.NS,100000.0,2784.300048828125,102139.29
2025-08-29,GRASIM.NS,100000.0,2775.60009765625,101820.14
2025-09-01,GRASIM.NS,100000.0,2803.89990234375,102858.29
2025-09-02,GRASIM.NS,100000.0,2779.800048828125,101974.21
2025-09-03,GRASIM.NS,100000.0,2781.39990234375,102032.9
2025-09-04,GRASIM.NS,100000.0,2809.800048828125,103074.73
2025-09-05,GRASIM.NS,100000.0,2804.0,102861.96
2025-09-08,GRASIM.NS,100000.0,2804.10009765625,102865.63
