Date,Ticker,Strategy_Equity,Close,BuyHold_Equity
2026-07-16,EICHERMOT.NS,81955.28,7418.5,133003.4
2026-07-17,EICHERMOT.NS,81955.28,7563.5,135603.05
2025-07-17,GRASIM.NS,100000.0,2756.273193359375,100000.0
2025-07-18,GRASIM.NS,100000.0,2718.6103515625,98633.56
2025-07-21,GRASIM.NS,100000.0,2731.961669921875,99117.96
2025-07-22,GRASIM.NS,100000.0,2712.831298828125,98423.89
2025-07-23,GRASIM.NS,100000.0,2699.28076171875,97932.26
2025-07-24,GRASIM.NS,100000.0,2725.9833984375,98901.06
2025-07-25,GRASIM.NS,100000.0,2698.782470703125,97914.19
2025-07-28,GRASIM.NS,100000.0,2717.31494140625,98586.56
2025-07-29,GRASIM.NS,100000.0,2733.0576171875,99157.72
2025-07-30,GRASIM.NS,100000.0,2748.601318359375,99721.66
2025-07-31,GRASIM.NS,100000.0,2736.4453125,99280.63
2025-08-01,GRASIM.NS,100000.0,2712.3330078125,98405.81
2025-08-04,GRASIM.NS,100000.0,2777.6953125,100777.21
2025-08-05,GRASIM.NS,100000.0,2787.061279296875,101117.02
2025-08-06,GRASIM.NS,100000.0,2755.775146484375,99981.93
2025-08-07,GRASIM.NS,100000.0,2733.755126953125,99183.02
2025-08-08,GRASIM.NS,100000.0,2681.843994140625,97299.64
2025-08-11,GRASIM.NS,100000.0,2748.89990234375,99732.49
2025-08-12,GRASIM.NS,100000.0,2740.39990234375,99424.1
2025-08-13,GRASIM.NS,100000.0,2745.89990234375,99623.65
2025-08-14,GRASIM.NS,100000.0,2764.89990234375,100312.98
2025-08-18,GRASIM.NS,100000.0,2845.89990234375,103251.74
2025-08-19,GRASIM.NS,100000.0,2828.300048828125,102613.2
2025-08-20,GRASIM.NS,100000.0,2864.89990234375,103941.07
2025-08-21,GRASIM.NS,100000.0,2881.199951171875,104532.45
2025-08-22,GRASIM.NS,100000.0,2813.800048828125,102087.12
2025-08-25,GRASIM.NS,100000.0,2811.39990234375,102000.05
2025-08-26,GRASIM.NS,100000.0,2796.199951171875,101448.58
2025-08-28,GRASIM.NS,100000.0,2784.300048828125,101016.84
2025-08-29,GRASIM.NS,100000.0,2775.60009765625,100701.2
2025-09-01,GRASIM.NS,100000.0,2803.89990234375,101727.94
2025-09-02,GRASIM.NS,100000.0,2779.800048828125,100853.57
2025-09-03,GRASIM.NS,100000.0,2781.39990234375,100911.62
2025-09-04,GRASIM.NS,100000.0,2809.800048828125,101942.0
2025-09-05,GRASIM.NS,100000.0,2804.0,101731.57
2025-09-08,GRASIM.NS,100000.0,2804.10009765625,101735.2
2025-09-09,GRASIM.NS,100000.0,2795.89990234375,101437.69
2025-09-10,GRASIM.NS,100000.0,2785.800048828125,101071.26
2025-09-11,GRASIM.NS,100000.0,2799.0,101550.17
2025-09-12,GRASIM.NS,100000.0,2802.0,101659.01
2025-09-15,GRASIM.NS,100000.0,2802.39990234375,101673.52
2025-09-16,GRASIM.NS,100000.0,2843.0,103146.52
2025-09-17,GRASIM.NS,100000.0,2865.39990234375,103959.21
2025-09-18,GRASIM.NS,100000.0,2878.800048828125,104445.38
2025-09-19,GRASIM.NS,100000.0,2877.89990234375,104412.72
2025-09-22,GRASIM.NS,100000.0,2854.10009765625,103549.25
2025-09-23,GRASIM.NS,100000.0,2813.5,102076.24
2025-09-24,GRASIM.NS,100000.0,2807.39990234375,101854.92
2025-09-25,GRASIM.NS,100000.0,2778.60009765625,100810.04
2025-09-26,GRASIM.NS,100000.0,2746.800048828125,99656.31
2025-09-29,GRASIM.NS,100000.0,2746.89990234375,99659.93
2025-09-30,GRASIM.NS,100000.0,2756.89990234375,100022.74
2025-10-01,GRASIM.NS,100000.0,2789.699951171875,101212.75
2025-10-03,GRASIM.NS,100000.0,2791.39990234375,101274.43
2025-10-06,GRASIM.NS,100000.0,2807.39990234375,101854.92
2025-10-07,GRASIM.NS,100000.0,2808.0,101876.69
2025-10-08,GRASIM.NS,100000.0,2778.199951171875,100795.52
2025-10-09,GRASIM.NS,100000.0,2810.60009765625,101971.03
2025-10-10,GRASIM.NS,100000.0,2811.0,101985.54
2025-10-13,GRASIM.NS,100000.0,2798.0,101513.89
2025-10-14,GRASIM.NS,100000.0,2775.800048828125,100708.45
2025-10-15,GRASIM.NS,100000.0,2816.800048828125,102195.97
2025-10-16,GRASIM.NS,101526.55,2859.800048828125,103756.04
2025-10-17,GRASIM.NS,100688.72,2836.199951171875,102899.81
2025-10-20,GRASIM.NS,101320.65,2854.0,103545.61
2025-10-21,GRASIM.NS,101913.52,2870.699951171875,104151.5
2025-10-23,GRASIM.NS,101696.96,2864.60009765625,103930.19
2025-10-24,GRASIM.NS,100869.78,2841.300048828125,103084.85
2025-10-27,GRASIM.NS,103802.18,2923.89990234375,106081.64
2025-10-28,GRASIM.NS,104121.69,2932.89990234375,106408.17
2025-10-29,GRASIM.NS,105037.63,2958.699951171875,107344.22
2025-10-30,GRASIM.NS,104742.97,2950.39990234375,107043.09
2025-10-31,GRASIM.NS,102659.04,2891.699951171875,104913.4
2025-11-03,GRASIM.NS,102950.15,2899.89990234375,105210.9
2025-11-04,GRASIM.NS,102314.68,2882.0,104561.48
2025-11-06,GRASIM.NS,95857.0,2700.10009765625,97961.99
2025-11-07,GRASIM.NS,96726.78,2724.60009765625,98850.87
2025-11-10,GRASIM.NS,96726.78,2762.89990234375,100240.42
2025-11-11,GRASIM.NS,96726.78,2775.800048828125,100708.45
2025-11-12,GRASIM.NS,96726.78,2767.39990234375,100403.69
2025-11-13,GRASIM.NS,96726.78,2777.800048828125,100781.01
2025-11-14,GRASIM.NS,96726.78,2783.39990234375,100984.18
2025-11-17,GRASIM.NS,96726.78,2790.300048828125,101234.52
