Date,Ticker,Sector,Open,High,Low,Close,Volume,Daily_Return,Price_Change,Price_Change_Pct,SMA_20,SMA_50,SMA_200,EMA_20,EMA_26,MACD,MACD_Signal,MACD_Hist,ADX,RSI,Stoch_K,Stoch_D,Williams_R,BB_Upper,BB_Middle,BB_Lower,BB_Width,ATR,OBV,Volume_SMA_20,Signal_Score,Signal,RSI_Signal
2026-02-26,BAJAJFINSV.NS,NBFC,2055.2462582068406,2062.040509499805,2026.2709828116058,2039.5596923828125,493126,-0.0039,-15.69,-0.76,2023.8829772949218,2012.7624780273438,,2028.5074462511625,2024.7277007072332,12.608862666960931,10.427522983921499,2.1813396830394325,11.81692794606944,53.88744755172407,46.497032051153106,62.919087789599,-53.502967948846894,2088.025324096952,2023.8829772949218,1959.7406304928916,6.338543040444108,34.15269870517666,8423524,803994.0,2,Buy,Neutral
2026-02-27,BAJAJFINSV.NS,NBFC,2020.9753849155304,2037.8610002661928,1984.9061883879076,1991.700439453125,1323479,-0.0235,-29.27,-1.45,2025.921240234375,2012.206953125,,2025.0020170323019,2022.2812369106327,8.034384321858397,9.94889525150888,-1.9145109296504828,11.784109299868735,43.31839337767973,7.7010762296295425,42.113961205567975,-92.29892377037045,2082.846538053173,2025.921240234375,1968.9959424155775,5.619695049173002,35.61704194015725,7100045,803057.7,-2,Sell,Neutral
2026-03-02,BAJAJFINSV.NS,NBFC,1948.337454413789,1988.3033509145844,1925.3570639258312,1940.244384765625,1595247,-0.0258,-8.09,-0.42,2026.5107421875,2010.520390625,,2016.9298615783325,2016.2044330480396,0.25407488185669536,8.009931177578443,-7.755856295721747,13.17225237657895,35.3016381691336,10.074396688598888,21.42416832312718,-89.9256033114011,2079.4941838295576,2026.5107421875,1973.5273005454426,5.229031412373861,37.81178005352415,5504798,823660.25,-1,Weak Sell,Neutral
2026-03-04,BAJAJFINSV.NS,NBFC,1907.7720470904546,1907.7720470904546,1858.613922419826,1887.689208984375,2209959,-0.0271,-20.08,-1.05,2020.3460021972655,2007.4330249023437,,2004.6212279979554,2006.6847868211016,-10.03694026743915,4.400556888574925,-14.437497156014075,15.507069372217373,29.33104465368153,13.553840379565754,10.443104432598062,-86.44615962043424,2100.728193868161,2020.3460021972655,1939.96381052637,7.957269852141585,40.94168593154378,3294839,866211.9,1,Weak Buy,Oversold
2026-03-05,BAJAJFINSV.NS,NBFC,1896.1819803757844,1916.2648186787883,1877.2980701636748,1910.1700439453125,1515601,0.0119,13.99,0.74,2014.9606018066406,2004.6753759765625,,1995.6258771357989,1999.5355466080803,-16.191977378779256,0.28205003510408844,-16.474027413883345,17.379815204001883,34.43903001300505,24.033587431532048,15.887274833232231,-75.96641256846794,2108.6185795118,2014.9606018066406,1921.3026241014813,9.296258956248007,40.80061897322734,4810440,888046.1,-1,Weak Sell,Neutral
2026-03-06,BAJAJFINSV.NS,NBFC,1907.2725374890751,1907.2725374890751,1863.409941287505,1867.306640625,2267317,-0.0224,-39.97,-2.1,2008.4061950683595,2001.104423828125,,1983.4049974681036,1989.7408128315558,-24.249078772147413,-4.624175726346212,-19.6249030458012,19.31668591684208,29.98829584417153,4.0522288492636855,13.87988555345383,-95.94777115073632,2122.0082589871704,2008.4061950683595,1894.8041311495485,11.31265818615385,41.226296379268774,2543123,958542.0,1,Weak Buy,Oversold
2026-03-09,BAJAJFINSV.NS,NBFC,1837.531953494493,1843.0272641781876,1800.463609457728,1839.929931640625,1009617,-0.0147,2.4,0.13,1999.278985595703,1997.2237353515625,,1969.7407054845341,1978.6437105211164,-32.46917683382867,-10.193175947842704,-22.276000885985965,21.86192634005842,27.54020678108988,14.474169019344298,14.186661766713343,-85.5258309806557,2134.22146991686,1999.278985595703,1864.336501274546,13.499114960281505,43.05606314984044,1533506,946161.0,1,Weak Buy,Oversold
2026-03-10,BAJAJFINSV.NS,NBFC,1843.5269214805492,1872.2025262556424,1838.8309772880161,1866.2076416015625,885047,0.0143,22.68,1.23,1991.4456787109375,1994.23029296875,,1959.8804136861559,1970.3151128233717,-36.44317791850335,-15.443176341974835,-21.00000157652852,23.27425483457,33.17891843437067,24.111449474647078,14.21261578108502,-75.88855052535293,2137.713532145256,1991.4456787109375,1845.177825276619,14.68961518739469,42.36431213682514,2418553,968861.75,-2,Sell,Neutral
2026-03-11,BAJAJFINSV.NS,NBFC,1859.413345787184,1873.2016289486726,1789.473026493738,1793.7694091796875,1298364,-0.0388,-65.64,-3.53,1979.8255981445313,1989.8979907226562,,1944.0603180188732,1957.2376532942098,-44.91995311629216,-21.338531696838302,-23.58142141945386,25.150056891658988,26.952400297091245,1.514635527171882,13.366751340387752,-98.48536447282812,2148.4322157293122,1979.8255981445313,1811.2189805597507,17.03247172304438,45.31890430240439,1120189,997885.0,1,Weak Buy,Oversold
2026-03-12,BAJAJFINSV.NS,NBFC,1785.3765321180479,1792.870137696388,1761.5967749629538,1769.290283203125,1095963,-0.0136,-16.09,-0.9,1967.0265197753906,1984.7903491210936,,1927.4155527983257,1943.3156258800554,-53.002143698259715,-27.671254097122585,-25.33088960113713,27.166082257633906,25.229335569566302,2.469555665369405,9.365213555729454,-97.5304443346306,2157.3548604403704,1967.0265197753906,1776.6981791104106,19.35188354112409,44.379885010570774,24226,1025749.7,1,Weak Buy,Oversold
2026-03-13,BAJAJFINSV.NS,NBFC,1758.5993217158425,1777.6830127425621,1724.628309973493,1736.5181884765625,1390698,-0.0185,-22.08,-1.26,1952.0842712402343,1978.7574951171875,,1909.2348514343482,1927.9972971835005,-61.34462941789434,-34.40592916127694,-26.938700256617402,29.36447549411813,23.100157148859978,3.411704643804802,2.465298612115363,-96.5882953561952,2164.2743581853097,1952.0842712402343,1739.894184295159,21.739849049678863,44.99951485046351,-1366472,1063396.9,1,Weak Buy,Oversold
2026-03-16,BAJAJFINSV.NS,NBFC,1736.5181576748741,1782.4789374522297,1727.525831196696,1772.3875732421875,2085547,0.0207,35.87,2.07,1939.629901123047,1973.49998046875,,1896.2017773208092,1916.4706509656255,-64.32030543439146,-40.38880441589984,-23.931501018491616,31.253467837045996,30.05762236796619,13.70413501167711,6.5284651069504385,-86.29586498832289,2163.0115349743032,1939.629901123047,1716.2482672717906,23.033428565100817,45.71048566511139,719075,1129862.6,-2,Sell,Neutral
2026-03-17,BAJAJFINSV.NS,NBFC,1774.0861467258524,1781.0801787138191,1755.5020289796457,1773.1868896484375,1259526,0.0005,-0.9,-0.05,1925.8316772460937,1968.2304760742188,,1884.4860737329643,1905.8570390162042,-65.85491746693901,-45.48202702610767,-20.37289044083134,33.00753215547901,30.209154082360968,13.933492401188575,10.349777352223496,-86.06650759881143,2154.4786875510363,1925.8316772460937,1697.1846669411511,23.74527462669052,44.27246167004439,1978601,1152226.05,-2,Sell,Neutral
2026-03-18,BAJAJFINSV.NS,NBFC,1772.2876858805525,1801.4627408279334,1768.4908770191028,1790.2723388671875,1467841,0.0096,17.98,1.01,1913.2124450683593,1963.2866967773436,,1875.5133370790809,1897.2952093755364,-64.94382362351394,-49.37438634558893,-15.569437277925005,33.94165371835298,33.52441468935275,19.4551438821273,15.697590431664329,-80.5448561178727,2142.5334246947964,1913.2124450683593,1683.8914654419223,23.972348728710408,43.465276108529125,3446442,1213004.0,-2,Sell,Neutral
2026-03-19,BAJAJFINSV.NS,NBFC,1774.4857467305494,1776.484041490381,1700.6487309615216,1713.4378662109375,1354973,-0.0429,-61.05,-3.44,1895.9421752929688,1956.6983178710936,,1860.0775779487815,1883.6761469188993,-69.61914878858238,-53.423338834187625,-16.195809954394754,35.5131269907756,27.254380346582863,3.7926067387129874,12.393747674009619,-96.20739326128701,2130.751400717035,1895.9421752929688,1661.1329498689029,24.769661067092645,46.76229980832461,2091469,1250193.2,0,Neutral,Oversold
2026-03-20,BAJAJFINSV.NS,NBFC,1722.5301901150672,1732.5216645356882,1701.3483131298467,1708.8419189453125,2626283,-0.0027,-13.69,-0.79,1879.8109497070313,1950.2718041992186,,1845.674181853213,1870.7254633653004,-72.85540049421479,-57.30975116619307,-15.545649328021725,36.97235217231089,26.929930514545035,2.8482726907455365,8.698674437195272,-97.15172730925447,2119.440753811041,1879.8109497070313,1640.1811456030216,25.495096104356236,45.64880349386153,-534814,1348534.85,0,Neutral,Oversold
2026-03-23,BAJAJFINSV.NS,NBFC,1698.3508647451185,1698.550645446322,1661.2823972038568,1674.071533203125,2207925,-0.0203,-24.28,-1.43,1860.6772827148438,1943.6094897460937,,1829.3310724579665,1856.1585055755095,-77.3343703456485,-61.31467500208416,-16.019695343564337,38.67756566680772,24.54891263393347,5.015693209473087,3.8855242129772023,-94.98430679052692,2101.8466692871075,1860.6772827148438,1619.5078961425802,25.922752839802776,45.78528336868968,-2742739,1435947.15,0,Neutral,Oversold
2026-03-24,BAJAJFINSV.NS,NBFC,1708.542100613467,1712.5386903225044,1669.9750343145045,1702.9468994140625,1775627,0.0172,-5.6,-0.33,1843.3320861816405,1937.8544018554687,,1817.294484549023,1844.8094977116984,-77.65878337657568,-64.58349667698246,-13.07528669959322,39.799564421365744,30.07788778974404,16.340146889028553,8.068037596415724,-83.65985311097145,2077.37844528039,1843.3320861816405,1609.2857270828906,25.39383552787428,45.55516712864041,-967112,1471221.55,-2,Sell,Neutral
2026-03-25,BAJAJFINSV.NS,NBFC,1719.3329346638222,1763.49520198366,1716.1355897297747,1744.711181640625,1865278,0.0245,25.38,1.48,1828.48974609375,1932.8047094726562,,1810.3817890339374,1837.3948076323597,-73.69632909639063,-66.40606316086411,-7.29026593552652,39.34044451046462,37.24123095078025,33.915499352955756,18.423779817152464,-66.08450064704424,2047.5400445807854,1828.48974609375,1609.4394476067146,23.95969667918546,46.62610537442306,898166,1511779.0,-2,Sell,Neutral
2026-03-27,BAJAJFINSV.NS,NBFC,1737.1177241999574,1737.1177241999574,1678.6675986433588,1693.255126953125,2522237,-0.0295,-43.86,-2.52,1810.7748596191407,1926.480107421875,,1799.226868835765,1826.7177942487128,-73.85675441779654,-67.8962014122506,-5.960553005545933,39.37715647120881,32.78477542739725,15.0872242627646,21.7809568349163,-84.9127757372354,2012.7345477637502,1810.7748596191407,1608.815171474531,22.30643827108221,48.013068061769,-1624071,1612482.75,-2,Sell,Neutral
2026-03-30,BAJAJFINSV.NS,NBFC,1673.571933359396,1684.662445360351,1625.6128570601418,1630.4088134765625,3272392,-0.0371,-43.16,-2.58,1790.317315673828,1919.1044018554687,,1783.1489588015552,1812.1763882655905,-78.15415248919021,-69.94779162763854,-8.206360861551673,39.96629415486039,28.326326357443477,1.937065392682651,16.979929669467666,-98.06293460731736,1977.804790983651,1790.317315673828,1602.8298403640051,20.944608385163004,49.41515390685573,-4896463,1751446.05,0,Neutral,Oversold
2026-04-01,BAJAJFINSV.NS,NBFC,1677.5685431104614,1681.6650232000918,1640.6000880210706,1645.5958251953125,1796540,0.0093,-31.97,-1.91,1773.0120849609375,1912.0324365234376,,1770.0486603628653,1799.8370872974217,-79.41891468734252,-71.84201623957934,-7.576898447763185,40.513350575394,30.776203005101237,8.071031647657849,8.365107101035035,-91.92896835234215,1946.3080710961883,1773.0120849609375,1599.7160988256867,19.548201346757185,49.54665789376099,-3099923,1775099.1,-2,Sell,Neutral
2026-04-02,BAJAJFINSV.NS,NBFC,1633.6060558691738,1645.0962513691711,1595.6384533474438,1639.3011474609375,2284337,-0.0038,5.7,0.35,1757.9649230957032,1904.8026049804687,,1757.5965162769676,1787.9455361984228,-80.00690591898092,-73.47499417545966,-6.531911743521263,41.44285368455078,30.313705456078864,21.213577196341575,10.407224745560692,-78.78642280365843,1922.6106792864643,1757.9649230957032,1593.319166904942,18.731404026062915,49.575994604768674,-5384260,1809553.6,-2,Sell,Neutral
2026-04-06,BAJAJFINSV.NS,NBFC,1633.6060202860226,1677.468616110803,1622.2157153843589,1670.874267578125,1215027,0.0193,37.27,2.28,1747.1241760253906,1897.89849609375,,1749.3372544961255,1779.273590374697,-77.0371697416117,-74.18742928869007,-2.849740452921637,41.42487142134753,35.54578575282743,36.55341901174461,21.94600928524801,-63.44658098825539,1904.5707264140501,1747.1241760253906,1589.6776256367311,18.02351001138815,49.981487899174056,-4169233,1759807.0,-2,Sell,Neutral
2026-04-07,BAJAJFINSV.NS,NBFC,1658.684657435096,1690.7572661884592,1623.614606331582,1682.9639892578125,2860538,0.0072,24.28,1.46,1735.7638732910157,1892.4171752929688,,1743.0159911400956,1772.1395458475204,-72.86811465678466,-73.92356636230899,1.0554517055243338,41.06225107984882,37.48140409323777,42.42722614484765,33.39807411764461,-57.57277385515235,1876.4042132382729,1735.7638732910157,1595.1235333437585,16.205008309177735,51.20728589615284,-1308695,1827053.85,0,Neutral,Neutral
2026-04-08,BAJAJFINSV.NS,NBFC,1750.006735448129,1807.457713060614,1750.006735448129,1783.0784912109375,2059323,0.0595,33.07,1.89,1731.5524658203126,1888.9141650390625,,1746.8314673373186,1772.9498380966622,-60.785013056664866,-71.29585570118017,10.510842644515307,38.340033070506635,50.687892285661846,88.49055469144355,55.8237332826786,-11.509445308556453,1860.76467923355,1731.5524658203126,1602.3402524070752,14.924435264169006,56.44203146091346,750628,1816654.15,0,Neutral,Neutral
2026-04-09,BAJAJFINSV.NS,NBFC,1783.0784871292315,1790.9717762546477,1755.5020423316128,1766.19287109375,1510841,-0.0095,-16.89,-0.95,1727.8656127929687,1884.410009765625,,1748.6754105522168,1772.4493220223724,-51.972489897182186,-67.43118254038058,15.45869264319839,35.812259204688885,48.81490309944271,80.51884327103129,70.47887470244082,-19.481156728968717,1848.4155239092447,1727.8656127929687,1607.3157016766927,13.953621187172754,54.94401020820785,-760213,1841715.35,0,Neutral,Neutral
2026-04-10,BAJAJFINSV.NS,NBFC,1776.2843391627096,1813.3526841996327,1774.585715362177,1807.657470703125,983497,0.0235,31.37,1.77,1724.9381042480468,1881.6163940429688,,1754.2927496142079,1775.0573330357615,-41.168094975504346,-62.178565027405334,21.010470051900988,33.423365652508735,53.37137590694671,97.38408762981861,88.79782853076449,-2.6159123701813902,1834.2250868937172,1724.9381042480468,1615.6511216023764,12.671409180019467,54.38799612947033,223284,1846637.85,0,Neutral,Neutral
2026-04-13,BAJAJFINSV.NS,NBFC,1772.987107360301,1790.5720776638927,1746.8094935867289,1786.775390625,1243242,-0.0116,13.79,0.78,1724.5884033203124,1879.0306030273437,,1757.3863344723786,1775.925337301631,-33.89976807756716,-56.522805637437706,22.623037559870546,31.33914979502965,50.91328826048361,87.7925786152782,88.56516983870937,-12.207421384721794,1833.0336692493245,1724.5884033203124,1616.1431373913003,12.576364971517235,54.84942334282217,-1019958,1843881.75,0,Neutral,Neutral
2026-04-15,BAJAJFINSV.NS,NBFC,1813.4525672807445,1837.6318860579927,1812.6532005582578,1824.243408203125,1066065,0.021,10.79,0.59,1727.3360595703125,1876.7425561523437,,1763.753674827688,1779.5044536647047,-24.829986136169737,-50.18424173718412,25.35425560101438,29.58248600230391,54.92471689348942,94.46742099365903,93.21469574625195,-5.53257900634097,1842.7342815218171,1727.3360595703125,1611.9378376188079,13.361409473523153,54.56421420640578,46107,1842386.85,0,Neutral,Neutral
2026-04-16,BAJAJFINSV.NS,NBFC,1834.2348377777653,1853.3185286420262,1821.4457023265538,1828.33984375,1035217,0.0022,-5.89,-0.32,1731.9271423339844,1874.3805712890626,,1769.904738534575,1783.121889967319,-17.114287635481787,-43.57025091684365,26.45596328136186,28.19419673849501,55.35429771376706,90.30631884771444,90.85543948555056,-9.693681152285569,1855.4420323321963,1731.9271423339844,1608.4122523357726,14.26328937044781,52.94340078562482,1081324,1824612.8,0,Neutral,Neutral
2026-04-17,BAJAJFINSV.NS,NBFC,1827.2407891105013,1843.926501677579,1810.1552712293665,1837.3321533203125,487836,0.0049,10.09,0.55,1735.1743713378905,1872.1085107421875,,1776.3263970855978,1787.1374650305038,-10.156854854285712,-36.88757170433206,26.73071685004635,26.68880544070979,56.3379915188086,93.7960374687729,92.85659243671546,-6.20396253122711,1865.9733928969422,1735.1743713378905,1604.3753497788389,15.076181820066909,51.573960047238224,1569160,1744727.25,0,Neutral,Neutral
2026-04-20,BAJAJFINSV.NS,NBFC,1838.3313040676992,1849.0221323356743,1818.8479299964715,1829.0391845703125,903716,-0.0045,-9.29,-0.51,1737.9669860839845,1870.1202075195313,,1781.3466625603326,1790.2412961075268,-5.2516744860633935,-30.560392260678327,25.308717774614934,25.378410919528353,55.13155633918683,90.5777177207212,91.56002467906951,-9.422282279278797,1874.1665439955077,1737.9669860839845,1601.7674281724612,15.673434421031244,50.04540592523569,665444,1726936.75,0,Neutral,Neutral
2026-04-21,BAJAJFINSV.NS,NBFC,1825.74210509431,1853.4184394740862,1823.4440172723491,1849.821533203125,952364,0.0114,24.08,1.32,1740.9444458007813,1866.8969580078126,,1787.8680788120269,1794.6546470034968,0.3091148612991219,-24.38649083628284,24.69560569758196,24.240843604251843,57.58294634804935,98.60466038306244,94.32613852418551,-1.3953396169375647,1884.0177712885338,1740.9444458007813,1597.8711203130288,16.43628845628594,48.611764230700075,1617808,1701162.9,0,Neutral,Neutral
2026-04-22,BAJAJFINSV.NS,NBFC,1845.4252152260076,1858.4141311967376,1833.4354466376417,1841.3287353515625,739941,-0.0046,-4.1,-0.22,1747.3389892578125,1863.3659716796874,,1792.95956991103,1798.1119868811313,3.984847827782687,-18.712223103469736,22.697070931252423,23.278914727589346,56.23091305507918,93.49810607092266,94.22682805823543,-6.501893929077345,1896.2365864701433,1747.3389892578125,1598.4413920454817,17.042783126538655,46.92368711129978,877867,1670411.3,0,Neutral,Neutral
2026-04-23,BAJAJFINSV.NS,NBFC,1819.9470403396558,1828.4397934787648,1784.4773066410241,1791.0716552734375,910293,-0.0273,-28.88,-1.59,1751.4504760742188,1859.2195092773438,,1792.7797685169735,1797.590480836117,2.8101724211851433,-14.407743998538761,17.217916419723906,21.90256540067237,48.91209549250288,74.37263734814829,88.82513460071114,-25.62736265185171,1900.410140047649,1751.4504760742188,1602.4908121007886,17.009863083004806,47.63281151124539,-32426,1584611.8,0,Neutral,Neutral
2026-04-24,BAJAJFINSV.NS,NBFC,1791.1715511033121,1798.3654857876056,1755.8018296122664,1769.1903076171875,920624,-0.0122,-21.98,-1.23,1756.2064147949218,1854.1538330078124,,1790.5331531931845,1795.4867643013813,0.11229731898015416,-11.50373573503498,11.616033054015134,21.156900528707183,46.09879051700262,62.225054189006954,76.69859920269263,-37.774945810993046,1900.9957301579068,1756.2064147949218,1611.4170994319368,16.488872167101444,47.27072898725209,-953050,1520246.75,0,Neutral,Neutral
2026-04-27,BAJAJFINSV.NS,NBFC,1779.481510707293,1796.4670164243194,1763.4951523853856,1770.68896484375,1267827,0.0008,-8.79,-0.49,1759.5935180664062,1849.11013671875,,1788.6432304932382,1793.6498902674828,-1.8831512281383311,-9.57961883365565,7.696467605517318,20.464497433310942,46.32649596579731,62.63826921993654,66.4119869190306,-37.36173078006347,1902.396492910972,1759.5935180664062,1616.7905432218404,16.23135950187974,46.249381490943634,314777,1494856.75,0,Neutral,Neutral
2026-04-28,BAJAJFINSV.NS,NBFC,1770.5891347131565,1789.2732648170518,1756.2013873408825,1777.4832763671875,1414112,0.0038,6.89,0.39,1761.2321228027345,1844.1363818359375,,1787.5803777193287,1792.4523633119052,-2.883080068277195,-8.240311080579959,5.357231012302764,19.963160269063085,47.411162669525595,27.484326312357293,50.78254990710027,-72.5156736876427,1904.0665074075769,1761.2321228027345,1618.397738197892,16.219825059463837,45.30813120417404,1728889,1472298.45,0,Neutral,Neutral
2026-04-29,BAJAJFINSV.NS,NBFC,1776.4840837384932,1792.3705518502115,1759.2987971817354,1762.69580078125,699788,-0.0083,-13.79,-0.78,1764.7041564941405,1838.8848608398437,,1785.2104180109402,1790.2481734948196,-4.81327216848058,-7.554903298160084,2.7416311296795035,19.41549491712889,45.267030116735455,14.234450767211165,34.785682099835,-85.76554923278884,1904.0945988900394,1764.7041564941405,1625.3137140982417,15.797598921376107,44.434104308767054,1029101,1381176.0,0,Neutral,Neutral
2026-04-30,BAJAJFINSV.NS,NBFC,1775.6847498121554,1792.9700490013947,1717.2346256179055,1745.7103271484375,2574629,-0.0096,-29.97,-1.69,1770.4692321777343,1833.0918041992188,,1781.4485045954636,1786.9490737654578,-7.625645389565079,-7.569051716441083,-0.05659367312399599,19.715773203560282,42.86885332417167,20.169854975608814,20.629544018392423,-79.8301450243912,1896.0154639817,1770.4692321777343,1644.9230003737687,14.182255135779986,46.66991281410435,-1545528,1346287.85,-2,Sell,Neutral
2026-05-01,BAJAJFINSV.NS,NBFC,1745.7103271484375,1745.7103271484375,1745.7103271484375,1745.7103271484375,0,0.0,0.0,0.0,1775.4749572753906,1827.5765112304687,,1778.0448686481277,1783.8943517938267,-9.74216976061939,-8.003675325276745,-1.7384944353426448,19.994603040960865,42.86885332417167,20.169854975608814,18.191386906142927,-79.8301450243912,1888.0163021515395,1775.4749572753906,1662.9336123992416,12.677322697792679,43.3363476130969,-1545528,1256460.85,-2,Sell,Neutral
2026-05-04,BAJAJFINSV.NS,NBFC,1747.7086264176003,1785.476447856002,1745.6104412190755,1768.890625,1720030,0.0133,21.18,1.21,1781.9544311523437,1821.9712963867187,,1777.1730359197347,1782.7829646239136,-9.440252903507371,-8.29099084092287,-1.1492620625845014,19.1585688605557,47.28876041668347,36.588879646735066,25.642863199317564,-63.41112035326494,1875.7501099977458,1781.9544311523437,1688.1587523069416,10.52728141703903,43.08846611479902,174502,1228245.5,-2,Sell,Neutral
2026-05-05,BAJAJFINSV.NS,NBFC,1758.4994697430436,1797.4662193566678,1740.6147064245683,1793.0699462890625,1270233,0.0137,34.57,1.97,1788.0642150878907,1816.9795556640624,,1778.6870273834802,1783.5449632657765,-7.167292380961726,-8.066251148930641,0.8989587679689155,18.082863416639388,51.503407388513956,53.71553070697781,36.824755109773896,-46.28446929302219,1866.8376999576703,1788.0642150878907,1709.290730218111,8.811035331402522,44.07154088746334,1444735,1231005.8,0,Neutral,Neutral
2026-05-06,BAJAJFINSV.NS,NBFC,1808.4568227372963,1837.2323171010478,1796.566944095113,1834.5345458984375,1059177,0.0231,26.08,1.44,1795.6427429199218,1812.4933813476562,,1784.005838670619,1787.3219693867143,-1.99708696134212,-6.852418311412937,4.855331350070817,17.40157619481329,57.74323101478932,83.08565736903921,57.79668924091737,-16.9143426309608,1860.4363569366408,1795.6427429199218,1730.8491289032029,7.216760045637706,44.07802873921491,2503912,1140937.75,2,Buy,Neutral
2026-05-07,BAJAJFINSV.NS,NBFC,1848.0230337219898,1848.0230337219898,1815.0511690389217,1822.9444580078125,945912,-0.0063,-25.08,-1.36,1797.6360412597655,1808.3229418945311,,1787.7142786074944,1789.9606722475364,1.151837190519018,-5.251567211026547,6.403404401545565,16.992864746944537,55.59018579945996,74.87618826578236,70.55912544726645,-25.123811734217654,1863.209085335878,1797.6360412597655,1732.0629971836531,7.295475009519666,43.28473130663299,1558000,1085267.2,2,Buy,Neutral
2026-05-08,BAJAJFINSV.NS,NBFC,1822.9444209175997,1825.6420700957415,1800.9631782427919,1816.749755859375,719570,-0.0034,-6.19,-0.34,1800.163885498047,1803.5230395507813,,1790.4795621552926,1791.9450488113762,3.1116523838052217,-3.578923292060194,6.690575675865416,16.246583420460706,54.422176345093156,70.48836857266231,76.15007140249463,-29.511631427337694,1864.5812461283692,1800.163885498047,1735.7465248677247,7.156832902744305,41.95574277422703,838430,1045703.65,2,Buy,Neutral
2026-05-11,BAJAJFINSV.NS,NBFC,1802.6617624860737,1812.4534561847033,1784.477327864322,1792.6702880859375,541986,-0.0133,-9.99,-0.55,1799.4145263671876,1798.3794287109374,,1790.688202720116,1791.9987702391213,2.690790477714927,-2.3249805381051702,5.015771015820097,15.136805233156695,50.02246244390535,53.43244556548619,66.26566746797695,-46.56755443451381,1863.8144505188416,1799.4145263671876,1735.0146022155336,7.157875320887852,41.26407743285746,296444,1023628.1,0,Neutral,Neutral
2026-05-12,BAJAJFINSV.NS,NBFC,1782.2792501130941,1789.4730628859386,1740.0152646654728,1743.3125,1041932,-0.0275,-38.97,-2.19,1797.2413818359375,1792.4145190429688,,1786.176231032486,1788.3923798510382,-1.6069823214074859,-2.1813808947656335,0.5743985733581476,14.992151549522976,42.447297918257696,19.93897988370738,47.95326467395196,-80.06102011629262,1865.98727570723,1797.2413818359375,1728.495487964645,7.650157020206878,42.07771643197226,-745488,1013562.6,0,Neutral,Neutral
2026-05-13,BAJAJFINSV.NS,NBFC,1747.408974097865,1756.5011913664114,1724.5284734348272,1727.426025390625,666278,-0.0091,-19.98,-1.14,1792.4005126953125,1786.011982421875,1964.8553643798828,1780.5809733523088,1783.8763535947112,-6.223167163389007,-2.989738148490308,-3.2334290148986993,15.161686483183328,40.33032523281478,7.792280616038188,27.054568688410587,-92.20771938396182,1866.3009645311893,1792.4005126953125,1718.5000608594357,8.24597530657357,41.35593082480169,-1411766,993573.25,-3,Strong Sell,Neutral
2026-05-14,BAJAJFINSV.NS,NBFC,1733.6206810948938,1741.5139701837536,1711.8393403044674,1738.71630859375,2086133,0.0065,5.1,0.29,1787.9193359375,1779.9951147460938,1963.3596405029298,1776.5938624229223,1780.5311650761216,-8.868267542887452,-4.165444027369737,-4.702823515517715,15.563541839029156,42.52420186373428,19.73581977019899,15.82236008998152,-80.26418022980101,1863.4112206118123,1787.9193359375,1712.4274512631875,8.444663375680538,40.52155218583629,674367,1046119.05,-3,Strong Sell,Neutral
2026-05-15,BAJAJFINSV.NS,NBFC,1733.6206186709928,1754.3030429033702,1720.4319218587038,1726.6265869140625,2347840,-0.007,-6.99,-0.4,1782.3840576171874,1774.6936376953124,1961.6990576171875,1771.8350742792213,1776.5382333604136,-11.803998999359692,-5.693155021767728,-6.110843977591964,15.565573988715784,40.79455714618392,10.858309272211606,12.795469886149595,-89.1416907277884,1858.8006941538406,1782.3840576171874,1705.9674210805342,8.574654402913833,40.046521390038436,-1673473,1139119.25,-3,Strong Sell,Neutral
2026-05-18,BAJAJFINSV.NS,NBFC,1713.5378537391387,1757.5003409487726,1692.3559768700839,1751.6053466796875,1199186,0.0145,38.07,2.22,1778.5123657226563,1770.9208569335938,1960.3042474365234,1769.9084335554562,1774.691352865545,-11.976947378547493,-6.949913493123681,-5.027033885423812,16.12399697326044,45.70810288076281,38.06159826479575,22.88524243573545,-61.93840173520426,1852.9009937666165,1778.5123657226563,1704.1237376786962,8.365264079986767,41.83922443922774,-474287,1153892.75,-3,Strong Sell,Neutral
2026-05-19,BAJAJFINSV.NS,NBFC,1743.712051772985,1763.495219738416,1741.5139762062659,1748.3082275390625,640335,-0.0019,4.6,0.26,1773.436700439453,1768.1332373046876,1959.12525390625,1767.8512710777045,1772.7370472858056,-12.238976867721249,-8.007726168043195,-4.2312506996780535,16.459353674019074,45.17515896202179,35.94353988603311,28.287815807680158,-64.05646011396689,1841.2310732835572,1773.436700439453,1705.642327595349,7.64553624353267,40.420797231579336,-1114622,1138291.3,-3,Strong Sell,Neutral
2026-05-20,BAJAJFINSV.NS,NBFC,1731.0229340632934,1778.48243730601,1724.5284757248164,1770.4892578125,779574,0.0127,39.47,2.28,1769.8947265625,1765.3396215820312,1958.0971313476562,1768.1025079095898,1772.5705443618572,-10.535368190785903,-8.513254572591737,-2.0221136181941652,17.108056917653244,49.44565714653632,50.19256002042124,41.39923272375003,-49.80743997957876,1830.1090643588402,1769.8947265625,1709.6803887661597,6.804284672149841,41.387451827980364,-335048,1140272.95,-1,Weak Sell,Neutral
